n,bin_idx,K_lo,K_hi,K_1,K_2,h,q_num,q_den,q_float
3,2,1000000000,10000000000,1671574240,6295300690,2,-15,1,-15.0
3,2,1000000000,10000000000,1136138060,2370123805,2,-15,1,-15.0
3,2,1000000000,10000000000,2934275845,8446439619,2,-17,1,-17.0
3,2,1000000000,10000000000,1945604569,5423973326,2,-47,1,-47.0
3,2,1000000000,10000000000,8234075350,8239890043,2,-319,1,-319.0
3,2,1000000000,10000000000,8774693807,9365377731,2,-255,1,-255.0
3,2,1000000000,10000000000,7495226199,8481246046,2,-31,1,-31.0
3,2,1000000000,10000000000,3729668279,6846017004,2,-15,1,-15.0
3,2,1000000000,10000000000,2300485428,5190253708,2,-47,1,-47.0
3,2,1000000000,10000000000,2407462226,4289737312,2,-15,1,-15.0
3,2,1000000000,10000000000,6817078528,7801875475,2,-23,1,-23.0
3,2,1000000000,10000000000,3279880083,3509953279,2,-15,1,-15.0
3,2,1000000000,10000000000,1596837871,2527760053,2,-15,1,-15.0
3,2,1000000000,10000000000,6325953633,9695615794,2,-15,1,-15.0
3,2,1000000000,10000000000,3347244049,3584043186,2,-63,1,-63.0
3,2,1000000000,10000000000,3146588624,7019378034,2,-31,1,-31.0
3,2,1000000000,10000000000,3682584354,4849443445,2,-31,1,-31.0
3,2,1000000000,10000000000,4660412880,6465156432,2,-15,1,-15.0
3,2,1000000000,10000000000,7068687199,7276891829,2,-31,1,-31.0
3,2,1000000000,10000000000,4555353029,6295202411,2,-95,1,-95.0
3,2,1000000000,10000000000,2631018474,3453613148,2,-31,1,-31.0
3,2,1000000000,10000000000,2339716982,3550501724,2,-319,1,-319.0
3,2,1000000000,10000000000,2735007745,6533126485,2,-3,1,-3.0
3,2,1000000000,10000000000,3100445895,3785928091,2,-19,1,-19.0
3,2,1000000000,10000000000,2337817059,7401187377,2,-191,1,-191.0
3,2,1000000000,10000000000,7266299428,7554898725,2,-63,1,-63.0
3,2,1000000000,10000000000,2422034740,6224476446,2,-95,1,-95.0
3,2,1000000000,10000000000,4743560092,9669384300,2,-3,1,-3.0
3,2,1000000000,10000000000,1605743897,7599237196,2,-95,1,-95.0
3,2,1000000000,10000000000,3278585100,3481480220,2,-15,1,-15.0
3,2,1000000000,10000000000,5143878566,8945312068,2,-31,1,-31.0
3,2,1000000000,10000000000,3051061952,4752890958,2,-11,1,-11.0
3,2,1000000000,10000000000,2070489507,5799728421,2,-47,1,-47.0
3,2,1000000000,10000000000,5405147704,7562453198,2,-71,1,-71.0
3,2,1000000000,10000000000,5125590638,6160128130,2,-63,1,-63.0
3,2,1000000000,10000000000,3763358088,6363601173,2,-31,1,-31.0
3,2,1000000000,10000000000,4471748955,5683602054,2,-111,1,-111.0
3,2,1000000000,10000000000,6864252058,8253326042,2,-143,1,-143.0
3,2,1000000000,10000000000,1741004930,7421218251,2,-191,1,-191.0
3,2,1000000000,10000000000,5694039848,7229787530,2,-31,1,-31.0
3,2,1000000000,10000000000,3455549982,4762257281,2,-17,1,-17.0
3,2,1000000000,10000000000,5285449153,8202650021,2,-31,1,-31.0
3,2,1000000000,10000000000,3802086291,8019837108,2,-95,1,-95.0
3,2,1000000000,10000000000,4077783177,6756041385,2,-15,1,-15.0
3,2,1000000000,10000000000,2371121845,6132360178,2,-63,1,-63.0
3,2,1000000000,10000000000,3715827620,4035691978,2,-63,1,-63.0
3,2,1000000000,10000000000,5173235712,5929198131,2,-23,1,-23.0
3,2,1000000000,10000000000,5251933209,6770387825,2,-23,1,-23.0
3,2,1000000000,10000000000,7679513996,8202977867,2,-119,1,-119.0
3,2,1000000000,10000000000,3501829056,5022701303,2,-63,1,-63.0
3,2,1000000000,10000000000,2907262361,3016570149,2,-7,1,-7.0
3,2,1000000000,10000000000,6031102855,6940950056,2,-31,1,-31.0
3,2,1000000000,10000000000,4176344053,6854245675,2,-27,1,-27.0
3,2,1000000000,10000000000,1922931484,4556462341,2,-23,1,-23.0
3,2,1000000000,10000000000,2411909805,5711896563,2,-71,1,-71.0
3,2,1000000000,10000000000,3358938748,5658105937,2,-15,1,-15.0
3,2,1000000000,10000000000,7548918909,8144363762,2,-95,1,-95.0
3,2,1000000000,10000000000,6731143935,6874965933,2,-127,1,-127.0
3,2,1000000000,10000000000,6845262267,9277871722,2,-59,1,-59.0
3,2,1000000000,10000000000,3259182063,9438815463,2,-47,1,-47.0
3,2,1000000000,10000000000,2385225547,7072359286,2,-575,1,-575.0
3,2,1000000000,10000000000,2831737548,5139693213,2,-15,1,-15.0
3,2,1000000000,10000000000,2733537346,4224355528,2,-31,1,-31.0
3,2,1000000000,10000000000,5442147157,8430410213,2,-63,1,-63.0
3,2,1000000000,10000000000,3508796390,7004950709,2,-15,1,-15.0
3,2,1000000000,10000000000,1810083058,8505479833,2,-63,1,-63.0
3,2,1000000000,10000000000,3264210413,3877590252,2,-31,1,-31.0
3,2,1000000000,10000000000,1211574017,5902866317,2,-39,1,-39.0
3,2,1000000000,10000000000,2406038967,9661270914,2,-191,1,-191.0
3,2,1000000000,10000000000,2877215188,7899101926,2,-31,1,-31.0
3,2,1000000000,10000000000,4630199153,6173354148,2,-5,1,-5.0
3,2,1000000000,10000000000,6519580647,9162519715,2,-15,1,-15.0
3,2,1000000000,10000000000,7349991329,9227852166,2,-31,1,-31.0
3,2,1000000000,10000000000,1498027735,6782642096,2,-15,1,-15.0
3,2,1000000000,10000000000,4349662733,8711053457,2,-7,1,-7.0
3,2,1000000000,10000000000,1878150440,7237429073,2,-7,1,-7.0
3,2,1000000000,10000000000,1147305354,2266562552,2,-63,1,-63.0
3,2,1000000000,10000000000,1990953681,5725789143,2,-31,1,-31.0
3,2,1000000000,10000000000,1223143996,6278308866,2,-31,1,-31.0
3,2,1000000000,10000000000,4281598002,7999057689,2,-31,1,-31.0
3,2,1000000000,10000000000,5740727930,6476588510,2,-31,1,-31.0
3,2,1000000000,10000000000,7557218074,8916573471,2,-95,1,-95.0
3,2,1000000000,10000000000,1080035495,3276671587,2,-63,1,-63.0
3,2,1000000000,10000000000,7016037741,8494892437,2,-15,1,-15.0
3,2,1000000000,10000000000,1230005112,5144914656,2,-15,1,-15.0
3,2,1000000000,10000000000,7841599797,8499142864,2,-5,1,-5.0
3,2,1000000000,10000000000,2627725634,9228486381,2,-95,1,-95.0
3,2,1000000000,10000000000,4315818949,5235147553,2,-3,1,-3.0
3,2,1000000000,10000000000,3175115590,7386609446,2,-167,1,-167.0
3,2,1000000000,10000000000,5030550608,9865658763,2,-79,1,-79.0
3,2,1000000000,10000000000,3129053698,7709419138,2,-47,1,-47.0
3,2,1000000000,10000000000,4812094848,9712097786,2,-15,1,-15.0
3,2,1000000000,10000000000,4232657147,4652670637,2,-767,1,-767.0
3,2,1000000000,10000000000,4759002641,9919638207,2,-127,1,-127.0
3,2,1000000000,10000000000,7943450175,8872543163,2,-39,1,-39.0
3,2,1000000000,10000000000,3799978952,5238819562,2,-63,1,-63.0
3,2,1000000000,10000000000,3915852678,3933896231,2,-479,1,-479.0
3,2,1000000000,10000000000,3594333534,3936532105,2,-71,1,-71.0
3,2,1000000000,10000000000,4903093872,7953562438,2,-127,1,-127.0
3,2,1000000000,10000000000,4178806106,9004053848,2,-15,1,-15.0
3,2,1000000000,10000000000,1746341722,6953439383,2,-143,1,-143.0
3,2,1000000000,10000000000,1375673732,3002247949,2,-7,1,-7.0
3,2,1000000000,10000000000,6930307807,8417581821,2,-31,1,-31.0
3,2,1000000000,10000000000,6762213827,9313779462,2,-95,1,-95.0
3,2,1000000000,10000000000,5770264364,9473481930,2,-255,1,-255.0
3,2,1000000000,10000000000,6249199355,8900426672,2,-31,1,-31.0
3,2,1000000000,10000000000,2481773399,8154556479,2,-23,1,-23.0
3,2,1000000000,10000000000,1221929155,2043763230,2,-9,1,-9.0
3,2,1000000000,10000000000,4726318209,6817239048,2,-7,1,-7.0
3,2,1000000000,10000000000,2964134075,9173708032,2,-31,1,-31.0
3,2,1000000000,10000000000,6992945133,7633424452,2,-15,1,-15.0
3,2,1000000000,10000000000,7660066798,7876293438,2,-39,1,-39.0
3,2,1000000000,10000000000,7471364815,9206557185,2,-63,1,-63.0
3,2,1000000000,10000000000,1041659458,3715261737,2,-31,1,-31.0
3,2,1000000000,10000000000,2683613364,3719801068,2,-7,1,-7.0
3,2,1000000000,10000000000,2124560955,5817028446,2,-95,1,-95.0
3,2,1000000000,10000000000,1659656654,7148775133,2,-47,1,-47.0
3,2,1000000000,10000000000,4705866313,9510147899,2,-15,1,-15.0
3,2,1000000000,10000000000,3257715604,5881476192,2,-7,1,-7.0
3,2,1000000000,10000000000,3599208903,4411381011,2,-95,1,-95.0
3,2,1000000000,10000000000,2693455217,7937489462,2,-239,1,-239.0
3,2,1000000000,10000000000,1773149181,9542066175,2,-63,1,-63.0
3,2,1000000000,10000000000,4044363531,7885612266,2,-47,1,-47.0
3,2,1000000000,10000000000,4146765163,9980561632,2,-143,1,-143.0
3,2,1000000000,10000000000,4605147355,8588662103,2,-9,1,-9.0
3,2,1000000000,10000000000,5452369833,7452042708,2,-3,1,-3.0
3,2,1000000000,10000000000,1210258702,8360863474,2,-63,1,-63.0
3,2,1000000000,10000000000,1466726462,7571000945,2,-11,1,-11.0
3,2,1000000000,10000000000,5110843714,9620687933,2,-63,1,-63.0
3,2,1000000000,10000000000,3839484469,6238082480,2,-5,1,-5.0
3,2,1000000000,10000000000,1606479332,7462559377,2,-127,1,-127.0
3,2,1000000000,10000000000,4872357099,9696309042,2,-55,1,-55.0
3,2,1000000000,10000000000,5865141422,7887250546,2,-31,1,-31.0
3,2,1000000000,10000000000,2292021876,5772312299,2,-191,1,-191.0
3,2,1000000000,10000000000,6874420747,9362781246,2,-223,1,-223.0
3,2,1000000000,10000000000,2570752803,2663985307,2,-1151,1,-1151.0
3,2,1000000000,10000000000,1493445855,4754048624,2,-63,1,-63.0
3,2,1000000000,10000000000,4848978478,9922386017,2,-575,1,-575.0
3,2,1000000000,10000000000,4070149449,4540745275,2,-15,1,-15.0
3,2,1000000000,10000000000,7252990485,7381359550,2,-47,1,-47.0
3,2,1000000000,10000000000,3824554405,7382396059,2,-63,1,-63.0
3,2,1000000000,10000000000,4277635089,5220558141,2,-31,1,-31.0
3,2,1000000000,10000000000,8477300684,9104702687,2,-63,1,-63.0
3,2,1000000000,10000000000,1362225025,5560308052,2,-31,1,-31.0
3,2,1000000000,10000000000,5381577665,8478972228,2,-127,1,-127.0
3,2,1000000000,10000000000,4707931918,9698744733,2,-95,1,-95.0
3,2,1000000000,10000000000,2097672027,9157498445,2,-63,1,-63.0
3,2,1000000000,10000000000,6438456705,6567999038,2,-47,1,-47.0
3,2,1000000000,10000000000,2364102994,7620707928,2,-127,1,-127.0
3,2,1000000000,10000000000,2714704975,6861768531,2,-63,1,-63.0
3,2,1000000000,10000000000,3386292468,3407333548,2,-47,1,-47.0
3,2,1000000000,10000000000,4829610252,9469331595,2,-159,1,-159.0
3,2,1000000000,10000000000,6377636250,9513971435,2,-55,1,-55.0
3,2,1000000000,10000000000,3217973774,5726470210,2,-15,1,-15.0
3,2,1000000000,10000000000,7931923854,8960708461,2,-191,1,-191.0
3,2,1000000000,10000000000,4438563091,7341819120,2,-23,1,-23.0
3,2,1000000000,10000000000,3032616082,9255833022,2,-63,1,-63.0
3,2,1000000000,10000000000,5328973805,6223067810,2,-31,1,-31.0
3,2,1000000000,10000000000,4160313985,9272702807,2,-31,1,-31.0
3,2,1000000000,10000000000,3526726224,5216623665,2,-15,1,-15.0
3,2,1000000000,10000000000,6441773619,6730767327,2,-63,1,-63.0
3,2,1000000000,10000000000,5228264665,6439648998,2,-31,1,-31.0
3,2,1000000000,10000000000,1120064222,9556417121,2,-47,1,-47.0
3,2,1000000000,10000000000,1007416633,5136150983,2,-15,1,-15.0
3,2,1000000000,10000000000,5120891819,9367267262,2,-159,1,-159.0
3,2,1000000000,10000000000,4144291356,6266216572,2,-7,1,-7.0
3,2,1000000000,10000000000,3646268238,8964752053,2,-143,1,-143.0
3,2,1000000000,10000000000,3113274877,7458810010,2,-31,1,-31.0
3,2,1000000000,10000000000,4198684425,9547725919,2,-95,1,-95.0
3,2,1000000000,10000000000,2878638730,3988934154,2,-47,1,-47.0
3,2,1000000000,10000000000,1431953858,4175518258,2,-23,1,-23.0
3,2,1000000000,10000000000,1255485023,9238810258,2,-191,1,-191.0
3,2,1000000000,10000000000,3835288364,7832943219,2,-23,1,-23.0
3,2,1000000000,10000000000,6403153511,7540700308,2,-15,1,-15.0
3,2,1000000000,10000000000,1889501961,7332164519,2,-7,1,-7.0
3,2,1000000000,10000000000,7141670195,7528007624,2,-95,1,-95.0
3,2,1000000000,10000000000,8042688402,8107239541,2,-15,1,-15.0
3,2,1000000000,10000000000,5730500892,8163196079,2,-7,1,-7.0
3,2,1000000000,10000000000,5638612792,6451836536,2,-1,1,-1.0
3,2,1000000000,10000000000,3795119951,4018516391,2,-23,1,-23.0
3,2,1000000000,10000000000,2130620363,2398914278,2,-63,1,-63.0
3,2,1000000000,10000000000,5276875726,7099774079,2,-511,1,-511.0
3,2,1000000000,10000000000,1868503802,9628476908,2,-15,1,-15.0
3,2,1000000000,10000000000,7143480623,8529590122,2,-23,1,-23.0
3,2,1000000000,10000000000,6000588534,9965926380,2,-239,1,-239.0
3,2,1000000000,10000000000,3584656154,8564087334,2,-199,1,-199.0
3,2,1000000000,10000000000,1796045360,8408504674,2,-95,1,-95.0
3,2,1000000000,10000000000,2866208856,6133127078,2,-15,1,-15.0
3,2,1000000000,10000000000,2195480195,6508226908,2,-11,1,-11.0
3,2,1000000000,10000000000,4039086056,7672373153,2,-7,1,-7.0
3,2,1000000000,10000000000,5242018632,9017093905,2,-7,1,-7.0
3,2,1000000000,10000000000,8055831952,9736788793,2,-31,1,-31.0
3,2,1000000000,10000000000,2300532815,4954754051,2,-63,1,-63.0
3,2,1000000000,10000000000,2645266004,9437676220,2,-31,1,-31.0
3,2,1000000000,10000000000,5824639451,8832491204,2,-127,1,-127.0
3,2,1000000000,10000000000,4327706324,7390774823,2,-31,1,-31.0
3,2,1000000000,10000000000,3264715938,5161517367,2,-71,1,-71.0
3,2,1000000000,10000000000,9214828768,9753173361,2,-15,1,-15.0
3,2,1000000000,10000000000,3735775487,6043545234,2,-191,1,-191.0
3,2,1000000000,10000000000,3272425350,3476123713,2,-15,1,-15.0
3,2,1000000000,10000000000,4602723473,4871798674,2,-127,1,-127.0
3,2,1000000000,10000000000,2342695336,2829144515,2,-47,1,-47.0
3,2,1000000000,10000000000,4408156013,4749250136,2,-7,1,-7.0
3,2,1000000000,10000000000,4454031713,8609817317,2,-95,1,-95.0
3,2,1000000000,10000000000,7481071444,7659969234,2,-63,1,-63.0
3,2,1000000000,10000000000,4279778441,9661913810,2,-31,1,-31.0
3,2,1000000000,10000000000,1768924187,9271008242,2,-79,1,-79.0
3,2,1000000000,10000000000,4483621130,7551962127,2,-47,1,-47.0
3,2,1000000000,10000000000,5971057151,8307922233,2,-15,1,-15.0
3,2,1000000000,10000000000,5827458206,9104959161,2,-383,1,-383.0
3,2,1000000000,10000000000,1361608592,2381970210,2,-31,1,-31.0
3,2,1000000000,10000000000,4224812717,5099429994,2,-63,1,-63.0
3,2,1000000000,10000000000,2905648236,9276146546,2,-15,1,-15.0
3,2,1000000000,10000000000,2110411971,7743844409,2,-95,1,-95.0
3,2,1000000000,10000000000,6801972546,8041543418,2,-11,1,-11.0
3,2,1000000000,10000000000,6370989517,8230290346,2,-143,1,-143.0
3,2,1000000000,10000000000,1889178806,4955817800,2,-39,1,-39.0
3,2,1000000000,10000000000,7159673683,8459791907,2,-79,1,-79.0
3,2,1000000000,10000000000,5749474862,9407793197,2,-47,1,-47.0
3,2,1000000000,10000000000,3269520924,9740053921,2,-31,1,-31.0
3,2,1000000000,10000000000,7323826516,9357607206,2,-63,1,-63.0
3,2,1000000000,10000000000,4575491945,6975027083,2,-39,1,-39.0
3,2,1000000000,10000000000,4684614817,5094614343,2,-23,1,-23.0
3,2,1000000000,10000000000,1991782505,4573456815,2,-127,1,-127.0
3,2,1000000000,10000000000,1121557015,2628543517,2,-383,1,-383.0
3,2,1000000000,10000000000,5843465640,6381289308,2,-15,1,-15.0
3,2,1000000000,10000000000,1460489020,5641874516,2,-7,1,-7.0
3,2,1000000000,10000000000,2848232025,5429124845,2,-15,1,-15.0
3,2,1000000000,10000000000,2674634981,8776264633,2,-11,1,-11.0
3,2,1000000000,10000000000,3542753423,8322037544,2,-15,1,-15.0
3,2,1000000000,10000000000,3104070074,7510655780,2,-127,1,-127.0
3,2,1000000000,10000000000,4848533133,8894019693,2,-63,1,-63.0
3,2,1000000000,10000000000,3830328418,9414339592,2,-31,1,-31.0
3,2,1000000000,10000000000,6687513269,6931176792,2,-15,1,-15.0
3,2,1000000000,10000000000,5967761610,6915070522,2,-287,1,-287.0
3,2,1000000000,10000000000,5191582110,8416626662,2,-95,1,-95.0
3,2,1000000000,10000000000,2087822295,2275597692,2,-31,1,-31.0
3,3,1000000000000,10000000000000,9090436149487,9900562083127,2,-71,1,-71.0
3,3,1000000000000,10000000000000,8003557777712,8161499571459,2,-47,1,-47.0
3,3,1000000000000,10000000000000,5702637811512,9809630390108,2,-31,1,-31.0
3,3,1000000000000,10000000000000,2911564288428,4061888969075,2,-23,1,-23.0
3,3,1000000000000,10000000000000,7775726882317,8113649567154,2,-31,1,-31.0
3,3,1000000000000,10000000000000,1242316952523,4417876303915,2,-87,1,-87.0
3,3,1000000000000,10000000000000,1873001848784,5248889646321,2,-383,1,-383.0
3,3,1000000000000,10000000000000,1860437330121,8588599927473,2,-63,1,-63.0
3,3,1000000000000,10000000000000,2360075814367,3051772845700,2,-383,1,-383.0
3,3,1000000000000,10000000000000,2276558184857,5857794799375,2,-15,1,-15.0
3,3,1000000000000,10000000000000,5144764742799,6507850828500,2,-7,1,-7.0
3,3,1000000000000,10000000000000,4257908113076,9228265814586,2,-511,1,-511.0
3,3,1000000000000,10000000000000,3684609075434,7298090202622,2,-95,1,-95.0
3,3,1000000000000,10000000000000,1306825340794,3422881477942,2,-191,1,-191.0
3,3,1000000000000,10000000000000,7473041738951,8288279178571,2,-191,1,-191.0
3,3,1000000000000,10000000000000,2655948437429,6696643429370,2,-31,1,-31.0
3,3,1000000000000,10000000000000,1359883695690,1402640129457,2,-127,1,-127.0
3,3,1000000000000,10000000000000,1073890836833,9724033571784,2,-95,1,-95.0
3,3,1000000000000,10000000000000,4037173475666,4771145971323,2,-39,1,-39.0
3,3,1000000000000,10000000000000,7660733108393,9814233541069,2,-15,1,-15.0
3,3,1000000000000,10000000000000,3396422871224,7250098172242,2,-127,1,-127.0
3,3,1000000000000,10000000000000,1317533695957,2201979453705,2,-63,1,-63.0
3,3,1000000000000,10000000000000,1584599033459,7026922011040,2,-191,1,-191.0
3,3,1000000000000,10000000000000,5129741147052,7118874304521,2,-3,1,-3.0
3,3,1000000000000,10000000000000,2780607213760,9837729550637,2,-95,1,-95.0
3,3,1000000000000,10000000000000,3420936487527,4050011663469,2,-255,1,-255.0
3,3,1000000000000,10000000000000,2330360965629,2355358520930,2,-191,1,-191.0
3,3,1000000000000,10000000000000,2206572510856,2228159275855,2,-63,1,-63.0
3,3,1000000000000,10000000000000,5628255765480,9265299416242,2,-255,1,-255.0
3,3,1000000000000,10000000000000,3783975103496,6638570215590,2,-63,1,-63.0
3,3,1000000000000,10000000000000,8701020938335,9670119373263,2,-383,1,-383.0
3,3,1000000000000,10000000000000,2240275216927,5475799422981,2,-255,1,-255.0
3,3,1000000000000,10000000000000,3453962229561,5518023196147,2,-383,1,-383.0
3,3,1000000000000,10000000000000,1597102604243,9926550308895,2,-15,1,-15.0
3,3,1000000000000,10000000000000,1204990031352,7071873983230,2,-95,1,-95.0
3,3,1000000000000,10000000000000,4755497756739,5057123023551,2,-511,1,-511.0
3,3,1000000000000,10000000000000,5740992360128,6228522967485,2,-31,1,-31.0
3,3,1000000000000,10000000000000,2001304270200,4104468087272,2,-1,1,-1.0
3,3,1000000000000,10000000000000,3434768936803,7750436474241,2,-95,1,-95.0
3,3,1000000000000,10000000000000,6692110108809,8457209533370,2,-31,1,-31.0
3,3,1000000000000,10000000000000,3994946914538,8942060325546,2,-47,1,-47.0
3,3,1000000000000,10000000000000,2997321748460,7427953380055,2,-63,1,-63.0
3,3,1000000000000,10000000000000,4429529587557,7053921034573,2,-63,1,-63.0
3,3,1000000000000,10000000000000,2921507814374,7606522912644,2,-95,1,-95.0
3,3,1000000000000,10000000000000,4555616134407,4957828050062,2,-767,1,-767.0
3,3,1000000000000,10000000000000,3074123488880,6339998096005,2,-31,1,-31.0
3,3,1000000000000,10000000000000,4997679666377,7094924503252,2,-31,1,-31.0
3,3,1000000000000,10000000000000,1757661600633,9582064554168,2,-31,1,-31.0
3,3,1000000000000,10000000000000,4507725003215,9977304446979,2,-31,1,-31.0
3,3,1000000000000,10000000000000,2848427305715,3802632723278,2,-159,1,-159.0
3,3,1000000000000,10000000000000,2372778239837,8975308579060,2,-95,1,-95.0
3,3,1000000000000,10000000000000,1366171541040,3734435111529,2,-7,1,-7.0
3,3,1000000000000,10000000000000,8188012714221,9267181085773,2,-7,1,-7.0
3,3,1000000000000,10000000000000,1308558842320,1322683328238,2,-47,1,-47.0
3,3,1000000000000,10000000000000,3414970793446,5427846442955,2,-15,1,-15.0
3,3,1000000000000,10000000000000,3570134344059,8852728932243,2,-191,1,-191.0
3,3,1000000000000,10000000000000,2962135112156,8515335204615,2,-7,1,-7.0
3,3,1000000000000,10000000000000,6807392272221,8566488165523,2,-95,1,-95.0
3,3,1000000000000,10000000000000,1561066533610,7466638030350,2,-511,1,-511.0
3,3,1000000000000,10000000000000,6829362845949,7459818501837,2,-63,1,-63.0
3,3,1000000000000,10000000000000,1262154401456,7487401672990,2,-143,1,-143.0
3,3,1000000000000,10000000000000,1314422995065,5006050152677,2,-127,1,-127.0
3,3,1000000000000,10000000000000,1999508637772,8880389275681,2,-31,1,-31.0
3,3,1000000000000,10000000000000,2490494380533,8631448238684,2,-47,1,-47.0
3,3,1000000000000,10000000000000,1843035765068,4432801060133,2,-127,1,-127.0
3,3,1000000000000,10000000000000,4300131666346,9217758697991,2,-23,1,-23.0
3,3,1000000000000,10000000000000,2909227907887,3774804838496,2,-31,1,-31.0
3,3,1000000000000,10000000000000,2059309470186,8047244279825,2,-127,1,-127.0
3,3,1000000000000,10000000000000,4393599872643,9860609168500,2,-23,1,-23.0
3,3,1000000000000,10000000000000,3137322770768,5567254254310,2,-127,1,-127.0
3,3,1000000000000,10000000000000,6901202749127,7306258480954,2,-71,1,-71.0
3,3,1000000000000,10000000000000,2354289383451,2768970293941,2,-191,1,-191.0
3,3,1000000000000,10000000000000,5100981614352,8813031492864,2,-63,1,-63.0
3,3,1000000000000,10000000000000,1301966927072,2610504967132,2,-15,1,-15.0
3,3,1000000000000,10000000000000,4536099011156,9863599498145,2,-31,1,-31.0
3,3,1000000000000,10000000000000,4453527379567,6415455874906,2,-215,1,-215.0
3,3,1000000000000,10000000000000,2773837842151,3107888794667,2,-2047,1,-2047.0
3,3,1000000000000,10000000000000,1355085227076,3514218815016,2,-15,1,-15.0
3,3,1000000000000,10000000000000,6761589330108,7260516927581,2,-63,1,-63.0
3,3,1000000000000,10000000000000,8028405064772,9625089613028,2,-127,1,-127.0
3,3,1000000000000,10000000000000,6260213849089,9132135300196,2,-3,1,-3.0
3,3,1000000000000,10000000000000,1671794476396,3903341200075,2,-319,1,-319.0
3,3,1000000000000,10000000000000,2202963079059,4483118623819,2,-223,1,-223.0
3,3,1000000000000,10000000000000,5711952807011,6470796750284,2,-143,1,-143.0
3,3,1000000000000,10000000000000,4493253539671,6938150824883,2,-95,1,-95.0
3,3,1000000000000,10000000000000,3630813400712,9252318290026,2,-7,1,-7.0
3,3,1000000000000,10000000000000,7002703588257,8653469820780,2,-31,1,-31.0
3,3,1000000000000,10000000000000,3154457014010,3179015594259,2,-31,1,-31.0
3,3,1000000000000,10000000000000,7939902927582,8198123901115,2,-191,1,-191.0
3,3,1000000000000,10000000000000,5830509578529,9051396368353,2,-3,1,-3.0
3,3,1000000000000,10000000000000,7758705555099,8786863870705,2,-63,1,-63.0
3,3,1000000000000,10000000000000,7973167479980,8981686310398,2,-95,1,-95.0
3,3,1000000000000,10000000000000,2094415535244,3810559765956,2,-3,1,-3.0
3,3,1000000000000,10000000000000,1453005406908,3317644945986,2,-127,1,-127.0
3,3,1000000000000,10000000000000,5336138963220,7422942210104,2,-63,1,-63.0
3,3,1000000000000,10000000000000,4787615023144,5287017086950,2,-1023,1,-1023.0
3,3,1000000000000,10000000000000,3748825622615,6278897409122,2,-23,1,-23.0
3,3,1000000000000,10000000000000,8509133264264,8520563553627,2,-575,1,-575.0
3,3,1000000000000,10000000000000,1291183012301,1336933065982,2,-143,1,-143.0
3,3,1000000000000,10000000000000,1776238926759,6771516810391,2,-47,1,-47.0
3,3,1000000000000,10000000000000,6311385991400,7350643831952,2,-191,1,-191.0
3,3,1000000000000,10000000000000,1338740129396,2852217155724,2,-31,1,-31.0
3,3,1000000000000,10000000000000,9715899851228,9910712988878,2,-95,1,-95.0
3,3,1000000000000,10000000000000,3313259005379,6490569752359,2,-767,1,-767.0
3,3,1000000000000,10000000000000,3059879468202,5362843340743,2,-47,1,-47.0
3,3,1000000000000,10000000000000,2679352543945,7392286017663,2,-7,1,-7.0
3,3,1000000000000,10000000000000,7014589952899,8324469944049,2,-23,1,-23.0
3,3,1000000000000,10000000000000,6491311603224,9160556596026,2,-255,1,-255.0
3,3,1000000000000,10000000000000,5046369347276,5523435187130,2,-63,1,-63.0
3,3,1000000000000,10000000000000,1224526635042,4948309668784,2,-47,1,-47.0
3,3,1000000000000,10000000000000,9384058302066,9429123928721,2,-15,1,-15.0
3,3,1000000000000,10000000000000,7901006170812,8995088802428,2,-63,1,-63.0
3,3,1000000000000,10000000000000,4481416682360,7443930786257,2,-63,1,-63.0
3,3,1000000000000,10000000000000,4745367272183,6458819614505,2,-31,1,-31.0
3,3,1000000000000,10000000000000,1690484428927,4657892744575,2,-383,1,-383.0
3,3,1000000000000,10000000000000,3003275096683,7432243852124,2,-191,1,-191.0
3,3,1000000000000,10000000000000,3721626170848,4148652075134,2,-71,1,-71.0
3,3,1000000000000,10000000000000,5520295950247,6335223513631,2,-47,1,-47.0
3,3,1000000000000,10000000000000,4426072996158,7725345089958,2,-191,1,-191.0
3,3,1000000000000,10000000000000,6694744755451,8979284555766,2,-511,1,-511.0
3,3,1000000000000,10000000000000,1319223596673,7962877593580,2,-511,1,-511.0
3,3,1000000000000,10000000000000,2855841399862,8663452354807,2,-2303,1,-2303.0
3,3,1000000000000,10000000000000,2972472992586,8822952256341,2,-31,1,-31.0
3,3,1000000000000,10000000000000,5239945987171,9307051849594,2,-255,1,-255.0
3,3,1000000000000,10000000000000,2794705881637,3284852456889,2,-95,1,-95.0
3,3,1000000000000,10000000000000,5044895162922,5805463948914,2,-47,1,-47.0
3,3,1000000000000,10000000000000,4240997258393,8878455066203,2,-511,1,-511.0
3,3,1000000000000,10000000000000,8161621947259,9680293603704,2,-511,1,-511.0
3,3,1000000000000,10000000000000,3187379355709,5934008646841,2,-31,1,-31.0
3,3,1000000000000,10000000000000,5510519235852,7434855175384,2,-47,1,-47.0
3,3,1000000000000,10000000000000,2448178117564,3977455928656,2,-127,1,-127.0
3,3,1000000000000,10000000000000,5245742123977,8107254844503,2,-127,1,-127.0
3,3,1000000000000,10000000000000,5764073383873,9560821674919,2,-63,1,-63.0
3,3,1000000000000,10000000000000,7641244103770,7910199167893,2,-15,1,-15.0
3,3,1000000000000,10000000000000,4738917789163,6261238344920,2,-95,1,-95.0
