prefix_fraction,lexicographic,bidder_key0,bidder_median,bidder_p05,bidder_p95,random_median,random_p05,random_p95
1.622222222222222121e-01,7.621867198334088300e+01,6.530140862233186461e+00,4.639836928428841212e+00,2.581225184475607115e+00,7.741653837989603382e+00,1.748783853198668137e+00,1.071509181728666826e+00,2.719207263066141245e+00
1.623333333333333295e-01,7.618753037337705791e+01,6.518232801542407806e+00,4.638556365748781829e+00,2.590618571589759167e+00,7.809752417103831057e+00,1.758406988323065967e+00,1.061107665367370112e+00,2.766459270422067185e+00
1.624444444444444469e-01,7.615641865659900134e+01,6.506332397830958847e+00,4.637277283547219575e+00,2.600007208977944018e+00,7.800526776964722409e+00,1.768025108106237031e+00,1.050712064245994615e+00,2.778325169881233236e+00
1.625555555555555642e-01,7.612533678221107891e+01,6.494439637914519281e+00,4.635999679320006450e+00,2.595755811732551432e+00,7.791307522064165880e+00,1.767538004098042626e+00,1.040322368126276986e+00,2.767459503559220657e+00
1.626666666666666539e-01,7.609428469953854801e+01,6.482554508639033486e+00,4.634723550569027850e+00,2.605138727770825113e+00,7.782094641445640448e+00,1.726661714917873125e+00,1.060230877581149311e+00,2.756600281710991140e+00
1.627777777777777712e-01,7.606326235802718827e+01,6.470676996880614595e+00,4.633448894802187468e+00,2.614516914496222810e+00,7.772888124177959490e+00,1.705997523358538936e+00,1.070033949562160247e+00,2.745747493216111224e+00
1.628888888888888886e-01,7.603226970724290368e+01,6.458807089545454794e+00,4.632175709533380648e+00,2.546687451635617716e+00,7.763687959355182855e+00,1.725712519237926124e+00,1.009188607741477561e+00,2.734901126979403685e+00
1.630000000000000060e-01,7.600130669687135310e+01,6.446944773569732057e+00,4.630903992282483728e+00,2.556077399661802474e+00,7.754494136096548473e+00,1.725238742222886090e+00,9.988224297079866254e-01,2.724061171930872938e+00
1.631111111111111234e-01,7.597037327671765183e+01,6.435090035919524887e+00,4.629633740575332723e+00,2.565462618551929808e+00,7.745306643546397751e+00,1.714679163176048737e+00,1.008634801868264264e+00,2.751051422095690313e+00
1.632222222222222130e-01,7.593946939670591689e+01,6.423242863590715501e+00,4.628364951943701122e+00,2.574843116511597252e+00,7.736125470874089416e+00,1.724292825233928017e+00,1.056255400252947840e+00,2.755339266053629554e+00
1.633333333333333304e-01,7.590859500687895434e+01,6.411403243608901015e+00,4.627097623925291003e+00,2.584218901728208007e+00,7.726950607273932015e+00,1.754063151553376443e+00,1.050925767525516141e+00,2.759625216883546450e+00
1.634444444444444478e-01,7.587775005739788980e+01,6.399571163029309062e+00,4.625831754063703727e+00,2.593589982371010016e+00,7.717782041965107531e+00,1.683036825552590932e+00,1.038040676837823195e+00,2.761389761685085542e+00
1.635555555555555651e-01,7.584693449854178482e+01,6.387746608936702764e+00,4.629604994962797093e+00,2.602956366591161252e+00,7.708619764191593227e+00,1.722878028593337607e+00,1.047832251308227436e+00,2.770710279901565265e+00
1.636666666666666548e-01,7.581614828070733836e+01,6.375929568445296347e+00,4.638413216854751830e+00,2.612318062521780337e+00,7.685865809166164020e+00,1.692189838070788488e+00,1.050064229874283939e+00,2.780026162544867230e+00
1.637777777777777721e-01,7.578539135440841790e+01,6.364120028698661891e+00,4.647217394374100863e+00,2.608080834545811300e+00,7.663125540885569187e+00,1.701797919066571740e+00,1.054812615516114827e+00,2.751575629496691988e+00
1.638888888888888895e-01,7.575466367027583203e+01,6.352317976869642280e+00,4.656017534551836867e+00,2.617436884288600218e+00,7.653989473556240597e+00,1.721468104666733279e+00,1.006706493957154391e+00,2.745791962268137709e+00
1.640000000000000069e-01,7.572396517905691837e+01,6.340523400160268608e+00,4.664813644403626114e+00,2.626788265780682696e+00,7.644859642478949446e+00,1.720999208614929943e+00,9.963679628823278733e-01,2.717367171497257594e+00
1.641111111111111243e-01,7.569329583161513142e+01,6.328736285801663364e+00,4.673605730929846658e+00,2.636134987090677395e+00,7.635736037034787316e+00,1.730592434273269253e+00,1.006158392019342651e+00,2.744297014232756293e+00
1.642222222222222139e-01,7.566265557892975835e+01,6.316956621053962273e+00,4.682393801115632748e+00,2.645477056269411431e+00,7.703568834767794193e+00,1.740180725226646352e+00,1.015943660392434333e+00,2.786300929987178598e+00
1.643333333333333313e-01,7.563204437209560638e+01,6.305184393206216598e+00,4.691177861930938775e+00,2.654814481349983435e+00,7.694436743958109837e+00,1.689427397222719618e+00,1.025723776885219873e+00,2.775487866865895548e+00
1.644444444444444486e-01,7.560146216232250538e+01,6.293419589576316753e+00,4.699957920330554373e+00,2.664147270347799967e+00,7.685310871008967482e+00,1.759342537022131614e+00,1.035498750361596887e+00,2.764681129606210153e+00
1.645555555555555660e-01,7.557090890093513735e+01,6.372118133155058928e+00,4.703708653496162739e+00,2.673475431260638135e+00,7.676191205358319003e+00,1.758865415303053181e+00,1.035217930149797461e+00,2.756393372267783803e+00
1.646666666666666556e-01,7.554038453937255326e+01,6.360343630410060456e+00,4.702434153288953311e+00,2.682798972068697108e+00,7.667077736468239202e+00,1.748340903145894076e+00,1.024889494947593516e+00,2.773230398093484705e+00
1.647777777777777730e-01,7.550988902918788881e+01,6.348576542030963665e+00,4.701161110238118113e+00,2.692117900734648295e+00,7.657970453824848533e+00,1.737822376220501619e+00,1.014566820799252644e+00,2.792570061209822097e+00
1.648888888888888904e-01,7.547942232204800916e+01,6.336816855403445636e+00,4.699889521915709523e+00,2.701432225203687310e+00,7.648869346938246494e+00,1.727309824293807861e+00,1.004249897845237216e+00,2.791814716009758612e+00
1.650000000000000078e-01,7.544898436973318212e+01,6.325064557941704635e+00,4.743798418456278476e+00,2.710741953403587701e+00,7.716578760688877381e+00,1.716803237155605455e+00,9.939387162479821347e-01,2.801100018517040713e+00
1.651111111111110974e-01,7.541857512413668019e+01,6.313319637088364189e+00,4.742517533424884135e+00,2.720047093244748915e+00,7.707469235803106500e+00,1.726376752908106438e+00,1.003707414481457283e+00,2.790306612258450336e+00
1.652222222222222148e-01,7.538819453726448216e+01,6.301582080314402923e+00,4.741238109790691269e+00,2.729347652620248255e+00,7.698365879008292723e+00,1.735945381997436421e+00,1.013471003362664380e+00,2.779519484469889168e+00
1.653333333333333321e-01,7.535784256123496050e+01,6.289851875119052416e+00,4.739960145125600377e+00,2.738643639405900831e+00,7.689268679870417955e+00,1.745509132808156005e+00,1.023229491646159728e+00,2.783786116978528291e+00
1.654444444444444495e-01,7.532751914827842654e+01,6.278129009029730589e+00,4.738683637007263805e+00,2.671213516861130177e+00,7.680177627979179356e+00,1.755068013706392538e+00,1.032982888067190519e+00,2.778021941695264285e+00
1.655555555555555669e-01,7.529722425073697423e+01,6.266413469601946673e+00,4.732395452243390643e+00,2.666985572662586623e+00,7.671092712947917391e+00,1.754595771488545841e+00,1.042731201341762670e+00,2.837432019035762032e+00
1.656666666666666565e-01,7.526695782106401111e+01,6.254705244419223042e+00,4.721099631604894320e+00,2.599611867211738314e+00,7.662013924413545674e+00,1.744100500847668433e+00,1.052474440166695224e+00,2.856716337595316624e+00
1.657777777777777739e-01,7.523671981182390311e+01,6.243004321093007292e+00,4.709810643521209705e+00,2.595406290791474113e+00,7.729600935915072135e+00,1.733611151764190339e+00,1.062212613219676305e+00,2.865969880951203308e+00
1.658888888888888913e-01,7.520651017569176133e+01,6.231310687262592296e+00,4.698528476408610821e+00,2.604727940013301879e+00,7.797152906585971266e+00,1.723127714162646207e+00,1.071945729159320182e+00,2.875218918399298662e+00
1.660000000000000087e-01,7.517632886545302995e+01,6.219624330595035389e+00,4.687253118709302058e+00,2.537426447916669936e+00,7.788051335701607236e+00,1.712650177989937239e+00,1.081673796625223449e+00,2.884463457667262531e+00
1.661111111111110983e-01,7.514617583400314516e+01,6.207945238785068653e+00,4.675984558891333798e+00,2.546759470137068604e+00,7.778955896793740443e+00,1.722204163017793777e+00,1.071371194435487562e+00,2.821110598431763705e+00
1.662222222222222157e-01,7.511605103434720832e+01,6.286364612149528242e+00,4.664722785448535802e+00,2.556087904000605704e+00,7.769866579538951434e+00,1.731753308760934251e+00,1.061074281668552555e+00,2.825360528310832731e+00
1.663333333333333330e-01,7.508595441959971595e+01,6.274675919110893396e+00,4.653467786900423064e+00,2.565411757358972977e+00,7.760783373637154092e+00,1.741297623485317470e+00,1.050783048654935659e+00,2.829608638163642720e+00
1.664444444444444504e-01,7.505588594298416183e+01,6.262994481512676792e+00,4.642219551792144294e+00,2.574731038046782938e+00,7.751706268811534351e+00,1.750837115438845570e+00,1.040497485746516126e+00,2.833854931131733146e+00
1.665555555555555678e-01,7.502584555783279541e+01,6.251320287114451979e+00,4.630978068694386884e+00,2.584045753881628382e+00,7.819151415122754578e+00,1.750369680392047433e+00,1.040219695775843611e+00,2.830597826005424533e+00
1.666666666666666574e-01,7.499583321758616705e+01,6.239653323703169718e+00,4.619743326203308520e+00,2.593355912664129015e+00,7.886561821161359731e+00,1.739903330647999846e+00,1.049941665046205452e+00,2.819843328981240571e+00
1.667777777777777748e-01,7.496584887579290069e+01,6.227993579093077159e+00,4.608515312940463460e+00,2.602661522177980746e+00,7.877462183507773830e+00,1.729442839780260810e+00,1.059658618593684931e+00,2.809095017215336831e+00
1.668888888888888922e-01,7.493589248610939535e+01,6.216341041125640565e+00,4.597294017552724377e+00,2.611962590190009426e+00,7.944823650551167127e+00,1.718988197867540535e+00,1.069370564952481173e+00,2.798352880249484365e+00
1.670000000000000095e-01,7.490596400229939889e+01,6.204695697669458276e+00,4.586079428712207751e+00,2.621259124450213029e+00,7.935715874193181918e+00,1.708539395010430395e+00,1.079077512638166647e+00,2.787616907648597042e+00
1.671111111111110992e-01,7.487606337823375213e+01,6.193057536620186987e+00,4.584860337594623303e+00,2.627554491948290938e+00,7.926614206749916569e+00,1.718074026288181289e+00,1.068801865190903033e+00,2.776887089000664499e+00
1.672222222222222165e-01,7.484619056789009051e+01,6.181426545900463587e+00,4.583642624504543406e+00,2.639838622631318188e+00,7.917518637992214003e+00,1.727603865009335493e+00,1.058531847924798264e+00,2.766163413916686853e+00
1.673333333333333339e-01,7.481634552535246030e+01,6.169802713459811905e+00,4.582426287181315061e+00,2.649121601968543072e+00,7.908429157713896096e+00,1.737128919323634113e+00,1.048267451315988863e+00,2.755445872030596544e+00
1.674444444444444513e-01,7.478652820481104868e+01,6.158186027274579644e+00,4.621134733595022581e+00,2.582046556330522602e+00,7.885871604780621880e+00,1.746649197363128625e+00,1.038008665861518631e+00,2.744734452999205931e+00
1.675555555555555687e-01,7.475673856056189948e+01,6.236380352422743911e+00,4.624899669356706156e+00,2.589844032754116121e+00,7.863327258762785377e+00,1.746186498678369059e+00,1.037733690643143358e+00,2.734029146502131358e+00
1.676666666666666583e-01,7.472697654700651526e+01,6.224754153695376324e+00,4.623675561278536961e+00,2.596141455928239417e+00,7.854263113641110294e+00,1.735748754395826765e+00,1.047434593169894068e+00,2.723329942241727863e+00
1.677777777777777757e-01,7.469724211865154473e+01,6.213135092112138658e+00,4.622452833377168169e+00,2.602435958726584619e+00,7.845205008362779786e+00,1.725316807279936082e+00,1.057130529316029355e+00,2.725102991845332223e+00
1.678888888888888931e-01,7.466753523010859794e+01,6.201523155712052038e+00,4.666097808477877251e+00,2.608727546128710717e+00,7.836152932848690078e+00,1.714890647560246117e+00,1.066821507493873611e+00,2.719397814663122581e+00
1.680000000000000104e-01,7.463785583609382002e+01,6.189918332560665704e+00,4.664865989755863751e+00,2.615016223103527437e+00,7.813650532841069030e+00,1.704470265487719516e+00,1.076507536097507156e+00,2.713696080579132364e+00
1.681111111111111001e-01,7.460820389142755005e+01,6.178320610749976183e+00,4.673600591035063090e+00,2.621301994609325003e+00,7.791161241153011119e+00,1.713985717820961652e+00,1.066258557016527941e+00,2.717962817067832493e+00
1.682222222222222174e-01,7.457857935103415059e+01,6.166729978398363343e+00,4.682331324470482059e+00,2.627584865593807439e+00,7.776156841096671712e+00,1.723496423688069878e+00,1.056015149774196304e+00,2.722227732790551968e+00
1.683333333333333348e-01,7.454898216994152449e+01,6.244784478363840208e+00,4.705997872451217923e+00,2.633864840994124989e+00,7.764149505755230329e+00,1.733002391124891295e+00,1.045777304989161216e+00,2.674201965615137677e+00
1.684444444444444522e-01,7.451941230328098698e+01,6.233184406982083203e+00,4.749567032157273161e+00,2.563969624277771864e+00,7.752149712549357474e+00,1.742503628149941530e+00,1.035545013300538830e+00,2.668519841966770390e+00
1.685555555555555418e-01,7.448986970628685356e+01,6.221591416066990732e+00,4.703523110546644403e+00,2.570263845805594194e+00,7.740157448900617965e+00,1.742045596498758231e+00,1.035272811633545897e+00,2.667818399209524571e+00
1.686666666666666592e-01,7.446035433429614159e+01,6.299572880728343094e+00,4.702287813813809336e+00,2.576555164013534682e+00,7.728172702258439664e+00,1.731636147309213447e+00,1.044952847514179162e+00,2.679557658982789192e+00
1.687777777777777766e-01,7.443086614274825763e+01,6.287970512259979827e+00,4.701053903548797486e+00,2.582843583833370982e+00,7.716195460100039760e+00,1.721232434526861921e+00,1.042191315125368112e+00,2.718651807713670099e+00
1.688888888888888939e-01,7.440140508718481271e+01,6.276375215242461891e+00,4.699821377499308284e+00,2.589129110186391358e+00,7.704225709930343058e+00,1.710834448528848917e+00,1.046891428532914503e+00,2.712965673466531946e+00
1.690000000000000113e-01,7.437197112324909654e+01,6.264786977891018793e+00,4.698590233418264539e+00,2.595411747983422224e+00,7.692263439281897597e+00,1.700442179713276492e+00,1.051589242717420936e+00,2.707282944017190385e+00
1.691111111111111009e-01,7.434256420668600640e+01,6.253205788446843272e+00,4.697360469063806221e+00,2.587773397031341016e+00,7.680308635714796495e+00,1.690055618499146650e+00,1.063740889290639258e+00,2.694147485960404875e+00
1.692222222222222183e-01,7.431318429334162090e+01,6.241631635177015802e+00,4.696132082199266478e+00,2.580139446643238355e+00,7.668361286816598898e+00,1.679674755326300284e+00,1.053523811033064694e+00,2.703381854726347733e+00
1.693333333333333357e-01,7.428383133916288728e+01,6.230064506374417554e+00,4.694905070593160090e+00,2.538229630228618472e+00,7.656421380202240279e+00,1.669299580655347448e+00,1.043312237909592710e+00,2.712611818564935273e+00
1.694444444444444531e-01,7.425450530019743667e+01,6.307907808110418735e+00,4.693679432019168374e+00,2.544520606373988691e+00,7.644488903513970257e+00,1.738399789636727810e+00,1.033106160698400444e+00,2.721837384916934610e+00
1.695555555555555427e-01,7.422520613259320044e+01,6.296331373837850798e+00,4.737145213439518443e+00,2.564215710922606029e+00,7.632563844421258459e+00,1.698221868968883719e+00,1.022905570197632841e+00,2.723610219676704247e+00
1.696666666666666601e-01,7.419593379259809751e+01,6.284761955133761901e+00,4.735910667612644787e+00,2.574965265503855516e+00,7.620646190620720795e+00,1.727564897619707773e+00,1.035049658487668722e+00,2.717936153582728664e+00
1.697777777777777775e-01,7.416668823655979281e+01,6.273199540351418690e+00,4.734677501182952497e+00,2.570820697707305147e+00,7.608735929836040413e+00,1.717189114684803286e+00,1.039743120018687961e+00,2.712265465824406974e+00
1.698888888888888948e-01,7.413746942092542724e+01,6.261644117869622939e+00,4.733445711923629062e+00,2.580075230817910459e+00,7.596833049817887762e+00,1.706818998848772084e+00,9.923366272376583641e-01,2.706598150790712420e+00
1.700000000000000122e-01,7.410827730224123400e+01,6.250095676092634278e+00,4.732215297612993865e+00,2.513431332600109425e+00,7.584937538343842434e+00,1.696454540653714815e+00,9.821578919574138755e-01,2.700934202882888435e+00
